n_humans,n_robots,p_robot,mean Human Down, stdev human down,mean robot Down, stdev robot down,Success rate,stdev successrate,n_total,stdev n_total
1,13,0.841344746,7.64E-06,3.94E-06,0.773442385,0.000929891,0.992695476,0.000194406,292248.3,1629.429044
1,13,0.894350226,8.45E-06,5.22E-06,0.698135351,0.001038001,0.995000951,0.000146973,422396.4,1661.736273
1,13,0.933192799,1.45E-05,9.78E-06,0.567384019,0.001834985,0.996718744,4.15E-05,646353.7,3258.553484
1,13,0.959940843,0.005396798,0.000484089,0.333634084,0.002352033,0.997977611,3.54E-05,1045147.2,3888.28463
1,13,0.977249868,0.183376813,0.002502355,0.0825915,0.001229773,0.998842934,2.24E-05,1487976.4,2588.622923
1,13,0.987775527,0.51392635,0.002492857,0.015264833,0.000304941,0.999363098,1.59E-05,1631335.4,727.7613895
1,13,0.993790335,0.744875617,0.00172788,0.003171,9.95E-05,0.999679074,1.36E-05,1672040.6,400.9501715
1,13,0.998650102,0.94274267,0.000827615,0.000125234,1.21E-05,0.999927586,8.57E-06,1694424.5,401.2917268
1,14,0.5,2.39E-06,6.41E-07,0.884448799,0.000183284,0.979721075,0.000251743,104094.9,345.0972182
1,14,0.691462461,4.55E-06,2.00E-06,0.857218736,0.000264292,0.986819874,0.000260282,162094.5,403.6345501
1,14,0.841344746,6.67E-06,2.68E-06,0.789439382,0.000739803,0.992809752,0.000129874,292483.6,1228.174841
1,14,0.894350226,9.57E-06,4.61E-06,0.71940251,0.001101333,0.99494992,0.000118668,423009.5,2063.194574
1,14,0.933192799,9.34E-06,5.83E-06,0.597884323,0.000719542,0.996741776,6.39E-05,647019.9,1312.224177
1,14,0.959940843,0.001638426,0.000259151,0.378981126,0.004011265,0.997987356,4.97E-05,1048723.2,7020.297954
1,14,0.977249868,0.137221296,0.004036632,0.102448283,0.002578195,0.99883482,2.40E-05,1567500.3,5067.635465
1,14,0.987775527,0.478330478,0.002880418,0.017522495,0.000358521,0.999364627,1.93E-05,1752981.2,929.7052006
1,14,0.993790335,0.724932369,0.002842894,0.003485386,0.000110722,0.999681381,1.49E-05,1799953.9,709.9989366
1,14,0.998650102,0.938821142,0.000882018,0.000133548,2.10E-05,0.999927554,6.72E-06,1824782.6,342.6082895
1,15,0.5,3.32E-06,1.27E-06,0.892112191,0.000130073,0.97950553,0.000325715,104219.1,229.2245406
1,15,0.691462461,5.21E-06,2.27E-06,0.866477176,0.00033553,0.986857878,0.00032692,162625.9,618.6594297
1,15,0.841344746,4.59E-06,2.30E-06,0.803498251,0.000571738,0.992716564,0.00018259,292416.9,936.5510611
1,15,0.894350226,8.53E-06,5.41E-06,0.738748547,0.001010409,0.994978566,0.000107938,421723.8,1870.687457
1,15,0.933192799,1.44E-05,6.93E-06,0.624928027,0.001296585,0.996693688,8.51E-05,646411.4,2553.048695
1,15,0.959940843,0.000477855,0.00016245,0.419654738,0.00204504,0.99798553,4.90E-05,1050354.6,4241.801084
1,15,0.977249868,0.09863777,0.002116758,0.123335676,0.001570738,0.998841144,2.90E-05,1640205.3,3580.23963
1,15,0.987775527,0.442488117,0.004572979,0.020157119,0.000345189,0.999368447,1.37E-05,1872853.3,1109.492681
