n_humans,n_robots,p_robot,mean Human Down, stdev human down,mean robot Down, stdev robot down,Success rate,stdev successrate,n_total,stdev n_total
1,15,0.5,3.31790123457e-06,1.2702220396e-06,0.892112191358,0.000130072588008,0.979505529669,0.000325714572867,104219.1,229.224540571
1,15,0.691462461274,5.20833333333e-06,2.27099732296e-06,0.866477175926,0.000335530359123,0.986857878153,0.000326919758175,162625.9,618.659429735
1,15,0.841344746069,4.59104938272e-06,2.30482670235e-06,0.803498251029,0.000571737766378,0.992716563944,0.000182589897495,292416.9,936.551061075
1,15,0.894350226333,8.5262345679e-06,5.40522890224e-06,0.738748546811,0.00101040939771,0.994978566471,0.000107938479943,421723.8,1870.68745653
1,15,0.933192798731,1.43518518519e-05,6.93329008155e-06,0.624928027263,0.00129658542469,0.996693687974,8.51472747742e-05,646411.4,2553.04869519
1,15,0.959940843136,0.000477854938272,0.000162450072495,0.419654737654,0.0020450403561,0.99798553033,4.89538706153e-05,1050354.6,4241.80108445
1,15,0.977249868052,0.0986377700617,0.00211675755761,0.12333567644,0.0015707384776,0.998841143501,2.90322484103e-05,1640205.3,3580.23963025
1,15,0.987775527345,0.442488117284,0.00457297884056,0.0201571193416,0.000345188717665,0.999368446679,1.36993546591e-05,1872853.3,1109.49268136
1,15,0.993790334674,0.704403433642,0.00281368552408,0.0038881867284,0.000131701512723,0.99967495492,1.12916580423e-05,1928045.6,441.139025705
1,15,0.998650101968,0.934255324074,0.00150744295982,0.000150249485597,2.14343310698e-05,0.999925372368,5.39020397997e-06,1955074.3,716.835134463
1,16,0.5,2.58487654321e-06,9.91895071928e-07,0.89886949267,0.000142702374062,0.979670334363,0.000293431603712,104188.0,237.873916183
1,16,0.691462461274,4.62962962963e-06,1.48421173315e-06,0.874929501833,0.000225617860133,0.986928824724,0.000227608988293,162370.7,501.136717872
1,16,0.841344746069,3.85802469136e-06,2.14805723875e-06,0.815902565586,0.000463862656311,0.992701484881,0.000129306045737,292241.2,962.400935162
1,16,0.894350226333,6.5200617284e-06,3.1316610916e-06,0.754511518615,0.00105452591123,0.994942724892,8.86626723755e-05,422763.1,2236.15256412
1,16,0.933192798731,8.06327160494e-06,4.18537893548e-06,0.648940236786,0.000832574703389,0.996716909065,5.48709251547e-05,645374.1,1644.80189993
